0,143172,"[[29, 10, 27, 30, 28, 0],[23, 11, 25, 24, 26, 0],[5, 4, 2, 22, 13, 0],[21, 3, 1, 20, 19, 0],[9, 8, 18, 14, 17, 0],[6, 7, 15, 16, 12, 0]]",223.804672956
1,140666,"[[17, 16, 15, 18, 14, 0],[28, 29, 10, 27, 30, 0],[13, 24, 26, 25, 23, 0],[7, 6, 12, 3, 22, 0],[5, 2, 4, 21, 20, 0],[8, 9, 1, 19, 11, 0]]",223.552657127
2,147789,"[[30, 29, 27, 10, 28, 0],[26, 24, 25, 23, 11, 0],[3, 8, 9, 22, 4, 0],[16, 17, 14, 15, 18, 0],[19, 6, 20, 1, 21, 0],[7, 13, 12, 5, 2, 0]]",223.445065022
3,145297,"[[27, 10, 30, 29, 28, 0],[16, 14, 18, 26, 23, 0],[3, 12, 13, 25, 24, 0],[9, 8, 11, 22, 4, 0],[1, 20, 21, 2, 5, 0],[17, 15, 19, 7, 6, 0]]",222.732228041
4,149948,"[[9, 11, 23, 26, 24, 0],[1, 20, 6, 17, 16, 0],[28, 10, 27, 30, 29, 0],[8, 22, 21, 4, 25, 0],[7, 15, 18, 14, 19, 0],[2, 5, 13, 12, 3, 0]]",222.575706005
5,142937,"[[28, 10, 27, 29, 30, 0],[25, 26, 24, 23, 9, 0],[14, 17, 22, 7, 15, 0],[21, 1, 20, 19, 6, 0],[18, 16, 13, 8, 11, 0],[3, 12, 5, 2, 4, 0]]",222.551574945
6,143860,"[[10, 27, 30, 28, 29, 0],[11, 23, 26, 24, 25, 0],[5, 2, 19, 7, 14, 0],[4, 20, 22, 21, 1, 0],[16, 12, 17, 18, 15, 0],[8, 9, 13, 3, 6, 0]]",222.351728916
7,148660,"[[29, 27, 10, 30, 28, 0],[11, 8, 16, 25, 9, 0],[4, 2, 21, 5, 19, 0],[20, 1, 26, 24, 23, 0],[14, 15, 18, 22, 7, 0],[3, 12, 13, 17, 6, 0]]",222.375025988
8,148537,"[[25, 9, 11, 8, 17, 0],[28, 10, 27, 30, 29, 0],[14, 18, 26, 24, 23, 0],[1, 20, 22, 4, 2, 0],[15, 7, 19, 6, 21, 0],[16, 3, 12, 13, 5, 0]]",222.302582026
9,138439,"[[30, 27, 10, 29, 28, 0],[25, 24, 26, 23, 22, 0],[3, 12, 13, 16, 17, 0],[20, 1, 19, 21, 4, 0],[6, 18, 14, 7, 15, 0],[8, 11, 9, 5, 2, 0]]",222.769796133
10,144561,"[[10, 27, 30, 29, 28, 0],[26, 24, 25, 23, 13, 0],[2, 4, 5, 21, 22, 0],[14, 18, 17, 16, 20, 0],[7, 15, 19, 3, 12, 0],[6, 8, 9, 1, 11, 0]]",222.515981913
11,151959,"[[10, 27, 30, 29, 28, 0],[5, 21, 4, 20, 1, 0],[22, 19, 6, 26, 24, 0],[15, 14, 17, 16, 18, 0],[8, 9, 25, 23, 13, 0],[3, 11, 7, 12, 2, 0]]",222.768440008
12,153067,"[[29, 27, 30, 10, 28, 0],[25, 24, 26, 23, 13, 0],[11, 16, 17, 15, 22, 0],[21, 9, 8, 20, 1, 0],[7, 18, 14, 19, 6, 0],[2, 4, 12, 3, 5, 0]]",222.610098839
13,148624,"[[22, 12, 13, 16, 11, 0],[5, 21, 20, 1, 4, 0],[27, 10, 30, 29, 28, 0],[19, 23, 25, 26, 24, 0],[2, 7, 18, 14, 15, 0],[8, 9, 17, 6, 3, 0]]",222.816679955
14,151526,"[[5, 3, 22, 4, 2, 0],[26, 11, 8, 9, 25, 0],[27, 10, 30, 29, 28, 0],[12, 16, 17, 24, 23, 0],[15, 18, 14, 21, 1, 0],[6, 7, 20, 19, 13, 0]]",223.099480867
15,144731,"[[14, 17, 16, 19, 6, 0],[27, 10, 28, 30, 29, 0],[3, 26, 24, 25, 23, 0],[9, 8, 11, 22, 1, 0],[21, 4, 2, 20, 5, 0],[13, 12, 18, 15, 7, 0]]",222.436329126
16,145952,"[[4, 5, 20, 1, 6, 0],[30, 29, 28, 27, 10, 0],[14, 18, 17, 16, 15, 0],[13, 26, 25, 24, 23, 0],[7, 19, 12, 3, 22, 0],[21, 2, 11, 8, 9, 0]]",222.450215101
17,143071,"[[11, 7, 12, 13, 26, 0],[22, 5, 21, 4, 2, 0],[3, 6, 14, 17, 16, 0],[30, 28, 29, 27, 10, 0],[25, 9, 24, 8, 23, 0],[1, 20, 15, 18, 19, 0]]",224.190762997
18,157242,"[[13, 3, 5, 1, 20, 0],[9, 25, 24, 26, 30, 0],[7, 16, 12, 14, 18, 0],[21, 4, 6, 22, 2, 0],[28, 29, 10, 27, 23, 0],[17, 15, 19, 11, 8, 0]]",222.910957098
19,137126,"[[25, 24, 26, 9, 23, 0],[7, 15, 18, 14, 17, 0],[13, 22, 21, 2, 4, 0],[10, 27, 30, 29, 28, 0],[1, 20, 6, 5, 19, 0],[3, 12, 16, 11, 8, 0]]",222.652092934
20,150347,"[[30, 10, 27, 29, 28, 0],[2, 4, 26, 24, 25, 0],[19, 11, 16, 17, 23, 0],[21, 5, 22, 20, 1, 0],[14, 15, 18, 13, 12, 0],[3, 6, 7, 9, 8, 0]]",222.543349028
21,147190,"[[28, 30, 29, 27, 10, 0],[25, 26, 24, 23, 9, 0],[11, 8, 13, 16, 15, 0],[2, 4, 21, 22, 20, 0],[18, 14, 17, 19, 1, 0],[5, 7, 12, 3, 6, 0]]",222.420251846
22,141721,"[[22, 13, 3, 6, 4, 0],[28, 29, 10, 27, 30, 0],[26, 24, 25, 23, 9, 0],[19, 20, 1, 21, 2, 0],[5, 7, 15, 18, 14, 0],[8, 11, 16, 17, 12, 0]]",222.285867929
23,156024,"[[22, 2, 4, 19, 1, 0],[28, 10, 27, 30, 29, 0],[8, 11, 12, 13, 16, 0],[26, 24, 25, 23, 14, 0],[17, 15, 7, 18, 21, 0],[9, 3, 6, 5, 20, 0]]",222.592124939
24,144543,"[[17, 16, 15, 18, 14, 0],[19, 12, 13, 3, 22, 0],[8, 9, 11, 23, 26, 0],[28, 27, 10, 30, 29, 0],[1, 20, 6, 4, 21, 0],[24, 25, 7, 5, 2, 0]]",222.656648874
25,151741,"[[25, 26, 24, 13, 4, 0],[22, 3, 8, 9, 23, 0],[10, 27, 30, 29, 28, 0],[5, 1, 20, 21, 2, 0],[19, 11, 7, 6, 18, 0],[16, 17, 15, 14, 12, 0]]",222.596769094
26,150966,"[[30, 10, 27, 29, 28, 0],[26, 24, 25, 23, 8, 0],[18, 14, 22, 4, 2, 0],[5, 21, 1, 20, 19, 0],[3, 11, 7, 13, 17, 0],[9, 16, 15, 12, 6, 0]]",222.62509203
27,152062,"[[29, 28, 10, 27, 30, 0],[24, 26, 25, 23, 22, 0],[6, 19, 20, 21, 4, 0],[5, 2, 1, 17, 16, 0],[7, 15, 18, 14, 13, 0],[12, 3, 11, 9, 8, 0]]",222.753658056
28,147605,"[[1, 20, 21, 4, 3, 0],[19, 5, 2, 15, 7, 0],[29, 27, 28, 30, 10, 0],[25, 24, 26, 8, 9, 0],[17, 16, 6, 12, 13, 0],[22, 14, 18, 23, 11, 0]]",222.448295116
29,155928,"[[12, 17, 18, 14, 16, 0],[8, 11, 15, 7, 6, 0],[3, 22, 5, 4, 2, 0],[30, 28, 10, 27, 29, 0],[19, 1, 20, 9, 24, 0],[21, 13, 25, 26, 23, 0]]",222.317914009
30,141048,"[[1, 20, 19, 6, 3, 0],[27, 10, 28, 29, 30, 0],[25, 24, 26, 23, 22, 0],[11, 17, 16, 8, 9, 0],[12, 13, 14, 15, 18, 0],[7, 5, 4, 21, 2, 0]]",222.55675292
31,144695,"[[30, 29, 27, 10, 28, 0],[11, 24, 26, 25, 23, 0],[17, 14, 16, 3, 12, 0],[9, 8, 22, 2, 4, 0],[20, 1, 21, 5, 6, 0],[7, 15, 18, 19, 13, 0]]",222.714839935
32,154522,"[[29, 30, 10, 27, 28, 0],[24, 26, 25, 23, 9, 0],[11, 15, 18, 14, 17, 0],[13, 3, 5, 22, 21, 0],[12, 16, 20, 1, 19, 0],[6, 4, 2, 8, 7, 0]]",222.491871119
33,159649,"[[25, 26, 24, 30, 9, 0],[20, 19, 6, 21, 2, 0],[1, 4, 3, 22, 5, 0],[28, 10, 27, 29, 23, 0],[11, 18, 14, 15, 17, 0],[13, 16, 12, 8, 7, 0]]",222.567106009
34,153002,"[[11, 9, 26, 24, 25, 0],[6, 16, 18, 14, 3, 0],[30, 10, 27, 29, 28, 0],[7, 23, 13, 12, 17, 0],[20, 1, 22, 21, 4, 0],[15, 5, 2, 19, 8, 0]]",222.353632212
35,157046,"[[3, 24, 25, 26, 30, 0],[13, 16, 17, 15, 18, 0],[28, 10, 27, 29, 23, 0],[4, 2, 22, 5, 21, 0],[6, 19, 7, 20, 14, 0],[9, 8, 11, 12, 1, 0]]",222.465759039
36,146374,"[[30, 29, 28, 10, 27, 0],[3, 13, 9, 11, 8, 0],[19, 6, 26, 24, 25, 0],[12, 17, 16, 14, 23, 0],[5, 4, 2, 22, 21, 0],[18, 7, 20, 1, 15, 0]]",222.366845131
37,148829,"[[21, 19, 6, 3, 15, 0],[27, 10, 28, 29, 30, 0],[23, 26, 24, 25, 9, 0],[16, 18, 14, 12, 13, 0],[1, 20, 22, 2, 4, 0],[11, 8, 17, 7, 5, 0]]",222.633228064
38,148290,"[[21, 3, 17, 14, 18, 0],[27, 10, 29, 30, 28, 0],[19, 25, 24, 26, 23, 0],[22, 4, 2, 20, 1, 0],[16, 9, 8, 11, 15, 0],[13, 5, 6, 12, 7, 0]]",222.661427021
39,142262,"[[6, 14, 17, 16, 18, 0],[10, 27, 30, 28, 29, 0],[19, 24, 26, 25, 23, 0],[8, 11, 15, 13, 9, 0],[2, 4, 22, 21, 5, 0],[1, 20, 12, 3, 7, 0]]",222.528692961
40,147986,"[[28, 29, 27, 10, 30, 0],[25, 23, 11, 26, 24, 0],[15, 18, 16, 22, 3, 0],[20, 1, 21, 4, 2, 0],[12, 7, 17, 19, 14, 0],[6, 5, 13, 9, 8, 0]]",222.399266958
41,153641,"[[30, 10, 27, 29, 28, 0],[21, 4, 6, 12, 17, 0],[25, 24, 26, 23, 22, 0],[19, 20, 1, 18, 14, 0],[5, 2, 16, 13, 3, 0],[15, 7, 11, 9, 8, 0]]",223.443993092
42,130534,"[[28, 27, 10, 30, 29, 0],[5, 22, 13, 12, 3, 0],[7, 6, 15, 18, 14, 0],[9, 26, 24, 25, 23, 0],[1, 4, 2, 21, 20, 0],[16, 17, 19, 11, 8, 0]]",223.237200975
43,157803,"[[17, 16, 23, 3, 6, 0],[30, 28, 27, 29, 10, 0],[15, 18, 14, 26, 9, 0],[8, 11, 7, 25, 24, 0],[20, 21, 5, 22, 4, 0],[19, 2, 13, 12, 1, 0]]",222.266512156
44,145272,"[[17, 16, 14, 15, 7, 0],[8, 9, 23, 11, 24, 0],[27, 10, 30, 29, 28, 0],[2, 4, 26, 25, 22, 0],[12, 13, 18, 6, 19, 0],[1, 20, 21, 5, 3, 0]]",222.301973104
45,152129,"[[8, 26, 11, 18, 14, 0],[4, 1, 20, 21, 5, 0],[28, 10, 27, 30, 29, 0],[6, 15, 17, 16, 7, 0],[3, 22, 25, 24, 23, 0],[12, 13, 19, 9, 2, 0]]",222.442303896
46,150456,"[[28, 27, 10, 30, 29, 0],[8, 9, 14, 18, 26, 0],[17, 16, 13, 7, 6, 0],[2, 4, 22, 21, 5, 0],[11, 23, 25, 24, 20, 0],[19, 3, 12, 15, 1, 0]]",224.018208027
47,145440,"[[10, 27, 30, 29, 28, 0],[26, 24, 25, 23, 13, 0],[1, 20, 7, 6, 14, 0],[22, 4, 2, 21, 12, 0],[8, 9, 11, 5, 3, 0],[18, 17, 16, 15, 19, 0]]",222.444127083
48,144582,"[[28, 10, 27, 30, 29, 0],[7, 26, 24, 25, 23, 0],[5, 4, 21, 22, 6, 0],[1, 20, 19, 15, 18, 0],[2, 3, 13, 12, 17, 0],[9, 8, 11, 16, 14, 0]]",222.652123928
49,153932,"[[28, 10, 30, 29, 27, 0],[16, 15, 18, 14, 17, 0],[23, 24, 26, 25, 22, 0],[3, 4, 2, 8, 11, 0],[12, 13, 9, 21, 5, 0],[1, 20, 19, 6, 7, 0]]",222.703822136
